x,Sinx,Cosx
12644,-0.241921896,0.7193398
12645,-0.224951054,0.707106781
12646,-0.207911691,0.69465837
12647,-0.190808995,0.68199836
12648,-0.173648178,0.669130606
12649,-0.156434465,0.656059029
12650,-0.139173101,0.64278761
12651,-0.121869343,0.629320391
12652,-0.104528463,0.615661475
12653,-0.087155743,0.601815023
12654,-0.069756474,0.587785252
12655,-0.052335956,0.573576436
12656,-0.034899497,0.559192903
12657,-0.017452406,0.544639035
12658,-1.23E-15,0.529919264
12659,0.017452406,0.515038075
12660,0.034899497,0.5
12661,0.052335956,0.48480962
12662,0.069756474,0.469471563
12663,0.087155743,0.4539905
12664,0.104528463,0.438371147
12665,0.121869343,0.422618262
12666,0.139173101,0.406736643
12667,0.156434465,0.390731128
12668,0.173648178,0.374606593
12669,0.190808995,0.35836795
12670,0.207911691,0.342020143
12671,0.224951054,0.325568154
12672,0.241921896,0.309016994
12673,0.258819045,0.292371705
12674,0.275637356,0.275637356
12675,0.292371705,0.258819045
12676,0.309016994,0.241921896
12677,0.325568154,0.224951054
12678,0.342020143,0.207911691
12679,0.35836795,0.190808995
12680,0.374606593,0.173648178
12681,0.390731128,0.156434465
12682,0.406736643,0.139173101
12683,0.422618262,0.121869343
12684,0.438371147,0.104528463
12685,0.4539905,0.087155743
12686,0.469471563,0.069756474
12687,0.48480962,0.052335956
12688,0.5,0.034899497
12689,0.515038075,0.017452406
12690,0.529919264,-7.34991E-15
12691,0.544639035,-0.017452406
12692,0.559192903,-0.034899497
12693,0.573576436,-0.052335956
12694,0.587785252,-0.069756474
12695,0.601815023,-0.087155743
12696,0.615661475,-0.104528463
12697,0.629320391,-0.121869343
12698,0.64278761,-0.139173101
12699,0.656059029,-0.156434465
12700,0.669130606,-0.173648178
12701,0.68199836,-0.190808995
12702,0.69465837,-0.207911691
12703,0.707106781,-0.224951054
12704,0.7193398,-0.241921896
12705,0.731353702,-0.258819045
12706,0.743144825,-0.275637356
12707,0.75470958,-0.292371705
12708,0.766044443,-0.309016994
12709,0.777145961,-0.325568154
12710,0.788010754,-0.342020143
12711,0.79863551,-0.35836795
12712,0.809016994,-0.374606593
12713,0.819152044,-0.390731128
12714,0.829037573,-0.406736643
12715,0.838670568,-0.422618262
12716,0.848048096,-0.438371147
12717,0.857167301,-0.4539905
12718,0.866025404,-0.469471563
12719,0.874619707,-0.48480962
12720,0.882947593,-0.5
12721,0.891006524,-0.515038075
12722,0.898794046,-0.529919264
12723,0.906307787,-0.544639035
12724,0.913545458,-0.559192903
12725,0.920504853,-0.573576436
12726,0.927183855,-0.587785252
12727,0.933580426,-0.601815023
12728,0.939692621,-0.615661475
12729,0.945518576,-0.629320391
12730,0.951056516,-0.64278761
12731,0.956304756,-0.656059029
12732,0.961261696,-0.669130606
12733,0.965925826,-0.68199836
12734,0.970295726,-0.69465837
12735,0.974370065,-0.707106781
12736,0.978147601,-0.7193398
12737,0.981627183,-0.731353702
12738,0.984807753,-0.743144825
12739,0.987688341,-0.75470958
12740,0.990268069,-0.766044443
12741,0.992546152,-0.777145961
12742,0.994521895,-0.788010754
12743,0.996194698,-0.79863551
12744,0.99756405,-0.809016994
12745,0.998629535,-0.819152044
12746,0.999390827,-0.829037573
12747,0.999847695,-0.838670568
12748,1,-0.848048096
12749,0.999847695,-0.857167301
12750,0.999390827,-0.866025404
12751,0.998629535,-0.874619707
12752,0.99756405,-0.882947593
12753,0.996194698,-0.891006524
12754,0.994521895,-0.898794046
12755,0.992546152,-0.906307787
12756,0.990268069,-0.913545458
12757,0.987688341,-0.920504853
12758,0.984807753,-0.927183855
12759,0.981627183,-0.933580426
12760,0.978147601,-0.939692621
12761,0.974370065,-0.945518576
12762,0.970295726,-0.951056516
12763,0.965925826,-0.956304756
12764,0.961261696,-0.961261696
12765,0.956304756,-0.965925826
12766,0.951056516,-0.970295726
12767,0.945518576,-0.974370065
12768,0.939692621,-0.978147601
12769,0.933580426,-0.981627183
12770,0.927183855,-0.984807753
12771,0.920504853,-0.987688341
12772,0.913545458,-0.990268069
12773,0.906307787,-0.992546152
12774,0.898794046,-0.994521895
12775,0.891006524,-0.996194698
12776,0.882947593,-0.99756405
12777,0.874619707,-0.998629535
12778,0.866025404,-0.999390827
12779,0.857167301,-0.999847695
12780,0.848048096,-1
12781,0.838670568,-0.999847695
12782,0.829037573,-0.999390827
12783,0.819152044,-0.998629535
12784,0.809016994,-0.99756405
12785,0.79863551,-0.996194698
12786,0.788010754,-0.994521895
12787,0.777145961,-0.992546152
12788,0.766044443,-0.990268069
12789,0.75470958,-0.987688341
12790,0.743144825,-0.984807753
12791,0.731353702,-0.981627183
12792,0.7193398,-0.978147601
12793,0.707106781,-0.974370065
12794,0.69465837,-0.970295726
12795,0.68199836,-0.965925826
12796,0.669130606,-0.961261696
12797,0.656059029,-0.956304756
12798,0.64278761,-0.951056516
12799,0.629320391,-0.945518576
12800,0.615661475,-0.939692621
12801,0.601815023,-0.933580426
12802,0.587785252,-0.927183855
12803,0.573576436,-0.920504853
12804,0.559192903,-0.913545458
12805,0.544639035,-0.906307787
12806,0.529919264,-0.898794046
12807,0.515038075,-0.891006524
12808,0.5,-0.882947593
12809,0.48480962,-0.874619707
12810,0.469471563,-0.866025404
12811,0.4539905,-0.857167301
12812,0.438371147,-0.848048096
12813,0.422618262,-0.838670568
12814,0.406736643,-0.829037573
12815,0.390731128,-0.819152044
12816,0.374606593,-0.809016994
12817,0.35836795,-0.79863551
12818,0.342020143,-0.788010754
12819,0.325568154,-0.777145961
12820,0.309016994,-0.766044443
12821,0.292371705,-0.75470958
12822,0.275637356,-0.743144825
12823,0.258819045,-0.731353702
12824,0.241921896,-0.7193398
12825,0.224951054,-0.707106781
12826,0.207911691,-0.69465837
12827,0.190808995,-0.68199836
12828,0.173648178,-0.669130606
12829,0.156434465,-0.656059029
12830,0.139173101,-0.64278761
12831,0.121869343,-0.629320391
12832,0.104528463,-0.615661475
12833,0.087155743,-0.601815023
12834,0.069756474,-0.587785252
12835,0.052335956,-0.573576436
12836,0.034899497,-0.559192903
12837,0.017452406,-0.544639035
12838,-2.21E-15,-0.529919264
12839,-0.017452406,-0.515038075
12840,-0.034899497,-0.5
12841,-0.052335956,-0.48480962
12842,-0.069756474,-0.469471563
12843,-0.087155743,-0.4539905
12844,-0.104528463,-0.438371147
12845,-0.121869343,-0.422618262
12846,-0.139173101,-0.406736643
12847,-0.156434465,-0.390731128
12848,-0.173648178,-0.374606593
12849,-0.190808995,-0.35836795
12850,-0.207911691,-0.342020143
12851,-0.224951054,-0.325568154
12852,-0.241921896,-0.309016994
12853,-0.258819045,-0.292371705
12854,-0.275637356,-0.275637356
12855,-0.292371705,-0.258819045
12856,-0.309016994,-0.241921896
12857,-0.325568154,-0.224951054
12858,-0.342020143,-0.207911691
12859,-0.35836795,-0.190808995
12860,-0.374606593,-0.173648178
12861,-0.390731128,-0.156434465
12862,-0.406736643,-0.139173101
12863,-0.422618262,-0.121869343
12864,-0.438371147,-0.104528463
12865,-0.4539905,-0.087155743
12866,-0.469471563,-0.069756474
12867,-0.48480962,-0.052335956
12868,-0.5,-0.034899497
12869,-0.515038075,-0.017452406
12870,-0.529919264,-3.43074E-15
12871,-0.544639035,0.017452406
12872,-0.559192903,0.034899497
12873,-0.573576436,0.052335956
12874,-0.587785252,0.069756474
12875,-0.601815023,0.087155743
12876,-0.615661475,0.104528463
12877,-0.629320391,0.121869343
12878,-0.64278761,0.139173101
12879,-0.656059029,0.156434465
12880,-0.669130606,0.173648178
12881,-0.68199836,0.190808995
12882,-0.69465837,0.207911691
12883,-0.707106781,0.224951054
12884,-0.7193398,0.241921896
12885,-0.731353702,0.258819045
12886,-0.743144825,0.275637356
12887,-0.75470958,0.292371705
12888,-0.766044443,0.309016994
12889,-0.777145961,0.325568154
12890,-0.788010754,0.342020143
12891,-0.79863551,0.35836795
12892,-0.809016994,0.374606593
12893,-0.819152044,0.390731128
12894,-0.829037573,0.406736643
12895,-0.838670568,0.422618262
12896,-0.848048096,0.438371147
12897,-0.857167301,0.4539905
12898,-0.866025404,0.469471563
12899,-0.874619707,0.48480962
12900,-0.882947593,0.5
12901,-0.891006524,0.515038075
12902,-0.898794046,0.529919264
12903,-0.906307787,0.544639035
12904,-0.913545458,0.559192903
12905,-0.920504853,0.573576436
12906,-0.927183855,0.587785252
12907,-0.933580426,0.601815023
12908,-0.939692621,0.615661475
12909,-0.945518576,0.629320391
12910,-0.951056516,0.64278761
12911,-0.956304756,0.656059029
12912,-0.961261696,0.669130606
12913,-0.965925826,0.68199836
12914,-0.970295726,0.69465837
12915,-0.974370065,0.707106781
12916,-0.978147601,0.7193398
12917,-0.981627183,0.731353702
12918,-0.984807753,0.743144825
12919,-0.987688341,0.75470958
12920,-0.990268069,0.766044443
12921,-0.992546152,0.777145961
12922,-0.994521895,0.788010754
12923,-0.996194698,0.79863551
12924,-0.99756405,0.809016994
12925,-0.998629535,0.819152044
12926,-0.999390827,0.829037573
12927,-0.999847695,0.838670568
12928,-1,0.848048096
12929,-0.999847695,0.857167301
12930,-0.999390827,0.866025404
12931,-0.998629535,0.874619707
12932,-0.99756405,0.882947593
12933,-0.996194698,0.891006524
12934,-0.994521895,0.898794046
12935,-0.992546152,0.906307787
12936,-0.990268069,0.913545458
12937,-0.987688341,0.920504853
12938,-0.984807753,0.927183855
12939,-0.981627183,0.933580426
12940,-0.978147601,0.939692621
12941,-0.974370065,0.945518576
12942,-0.970295726,0.951056516
12943,-0.965925826,0.956304756
12944,-0.961261696,0.961261696
12945,-0.956304756,0.965925826
12946,-0.951056516,0.970295726
12947,-0.945518576,0.974370065
12948,-0.939692621,0.978147601
12949,-0.933580426,0.981627183
12950,-0.927183855,0.984807753
12951,-0.920504853,0.987688341
12952,-0.913545458,0.990268069
12953,-0.906307787,0.992546152
12954,-0.898794046,0.994521895
12955,-0.891006524,0.996194698
12956,-0.882947593,0.99756405
12957,-0.874619707,0.998629535
12958,-0.866025404,0.999390827
12959,-0.857167301,0.999847695
12960,-0.848048096,1
12961,-0.838670568,0.999847695
12962,-0.829037573,0.999390827
12963,-0.819152044,0.998629535
12964,-0.809016994,0.99756405
12965,-0.79863551,0.996194698
12966,-0.788010754,0.994521895
12967,-0.777145961,0.992546152
12968,-0.766044443,0.990268069
12969,-0.75470958,0.987688341
12970,-0.743144825,0.984807753
12971,-0.731353702,0.981627183
12972,-0.7193398,0.978147601
12973,-0.707106781,0.974370065
12974,-0.69465837,0.970295726
12975,-0.68199836,0.965925826
12976,-0.669130606,0.961261696
12977,-0.656059029,0.956304756
12978,-0.64278761,0.951056516
12979,-0.629320391,0.945518576
12980,-0.615661475,0.939692621
12981,-0.601815023,0.933580426
12982,-0.587785252,0.927183855
12983,-0.573576436,0.920504853
12984,-0.559192903,0.913545458
12985,-0.544639035,0.906307787
12986,-0.529919264,0.898794046
12987,-0.515038075,0.891006524
12988,-0.5,0.882947593
12989,-0.48480962,0.874619707
12990,-0.469471563,0.866025404
12991,-0.4539905,0.857167301
12992,-0.438371147,0.848048096
12993,-0.422618262,0.838670568
12994,-0.406736643,0.829037573
12995,-0.390731128,0.819152044
12996,-0.374606593,0.809016994
12997,-0.35836795,0.79863551
12998,-0.342020143,0.788010754
12999,-0.325568154,0.777145961
13000,-0.309016994,0.766044443
13001,-0.292371705,0.75470958
13002,-0.275637356,0.743144825
13003,-0.258819045,0.731353702
13004,-0.241921896,0.7193398
13005,-0.224951054,0.707106781
13006,-0.207911691,0.69465837
13007,-0.190808995,0.68199836
13008,-0.173648178,0.669130606
13009,-0.156434465,0.656059029
13010,-0.139173101,0.64278761
13011,-0.121869343,0.629320391
13012,-0.104528463,0.615661475
13013,-0.087155743,0.601815023
13014,-0.069756474,0.587785252
13015,-0.052335956,0.573576436
13016,-0.034899497,0.559192903
13017,-0.017452406,0.544639035
13018,-1.47E-15,0.529919264
13019,0.017452406,0.515038075
13020,0.034899497,0.5
13021,0.052335956,0.48480962
13022,0.069756474,0.469471563
13023,0.087155743,0.4539905
13024,0.104528463,0.438371147
13025,0.121869343,0.422618262
13026,0.139173101,0.406736643
13027,0.156434465,0.390731128
13028,0.173648178,0.374606593
13029,0.190808995,0.35836795
13030,0.207911691,0.342020143
13031,0.224951054,0.325568154
13032,0.241921896,0.309016994
13033,0.258819045,0.292371705
13034,0.275637356,0.275637356
13035,0.292371705,0.258819045
13036,0.309016994,0.241921896
13037,0.325568154,0.224951054
13038,0.342020143,0.207911691
13039,0.35836795,0.190808995
13040,0.374606593,0.173648178
13041,0.390731128,0.156434465
13042,0.406736643,0.139173101
13043,0.422618262,0.121869343
13044,0.438371147,0.104528463
13045,0.4539905,0.087155743
13046,0.469471563,0.069756474
13047,0.48480962,0.052335956
13048,0.5,0.034899497
13049,0.515038075,0.017452406
13050,0.529919264,1.42114E-14
13051,0.544639035,-0.017452406
13052,0.559192903,-0.034899497
13053,0.573576436,-0.052335956
13054,0.587785252,-0.069756474
13055,0.601815023,-0.087155743
13056,0.615661475,-0.104528463
13057,0.629320391,-0.121869343
13058,0.64278761,-0.139173101
13059,0.656059029,-0.156434465
13060,0.669130606,-0.173648178
13061,0.68199836,-0.190808995
13062,0.69465837,-0.207911691
13063,0.707106781,-0.224951054
13064,0.7193398,-0.241921896
13065,0.731353702,-0.258819045
13066,0.743144825,-0.275637356
13067,0.75470958,-0.292371705
13068,0.766044443,-0.309016994
13069,0.777145961,-0.325568154
13070,0.788010754,-0.342020143
13071,0.79863551,-0.35836795
13072,0.809016994,-0.374606593
13073,0.819152044,-0.390731128
13074,0.829037573,-0.406736643
13075,0.838670568,-0.422618262
13076,0.848048096,-0.438371147
13077,0.857167301,-0.4539905
13078,0.866025404,-0.469471563
13079,0.874619707,-0.48480962
13080,0.882947593,-0.5
13081,0.891006524,-0.515038075
13082,0.898794046,-0.529919264
13083,0.906307787,-0.544639035
13084,0.913545458,-0.559192903
13085,0.920504853,-0.573576436
13086,0.927183855,-0.587785252
13087,0.933580426,-0.601815023
13088,0.939692621,-0.615661475
13089,0.945518576,-0.629320391
13090,0.951056516,-0.64278761
13091,0.956304756,-0.656059029
13092,0.961261696,-0.669130606
13093,0.965925826,-0.68199836
13094,0.970295726,-0.69465837
13095,0.974370065,-0.707106781
13096,0.978147601,-0.7193398
13097,0.981627183,-0.731353702
13098,0.984807753,-0.743144825
13099,0.987688341,-0.75470958
13100,0.990268069,-0.766044443
13101,0.992546152,-0.777145961
13102,0.994521895,-0.788010754
13103,0.996194698,-0.79863551
13104,0.99756405,-0.809016994
13105,0.998629535,-0.819152044
13106,0.999390827,-0.829037573
13107,0.999847695,-0.838670568
13108,1,-0.848048096
13109,0.999847695,-0.857167301
13110,0.999390827,-0.866025404
13111,0.998629535,-0.874619707
13112,0.99756405,-0.882947593
13113,0.996194698,-0.891006524
13114,0.994521895,-0.898794046
13115,0.992546152,-0.906307787
13116,0.990268069,-0.913545458
13117,0.987688341,-0.920504853
13118,0.984807753,-0.927183855
13119,0.981627183,-0.933580426
13120,0.978147601,-0.939692621
13121,0.974370065,-0.945518576
13122,0.970295726,-0.951056516
13123,0.965925826,-0.956304756
13124,0.961261696,-0.961261696
13125,0.956304756,-0.965925826
13126,0.951056516,-0.970295726
13127,0.945518576,-0.974370065
13128,0.939692621,-0.978147601
13129,0.933580426,-0.981627183
13130,0.927183855,-0.984807753
13131,0.920504853,-0.987688341
13132,0.913545458,-0.990268069
13133,0.906307787,-0.992546152
13134,0.898794046,-0.994521895
13135,0.891006524,-0.996194698
13136,0.882947593,-0.99756405
13137,0.874619707,-0.998629535
13138,0.866025404,-0.999390827
13139,0.857167301,-0.999847695
13140,0.848048096,-1
13141,0.838670568,-0.999847695
13142,0.829037573,-0.999390827
13143,0.819152044,-0.998629535
13144,0.809016994,-0.99756405
13145,0.79863551,-0.996194698
13146,0.788010754,-0.994521895
13147,0.777145961,-0.992546152
13148,0.766044443,-0.990268069
13149,0.75470958,-0.987688341
13150,0.743144825,-0.984807753
13151,0.731353702,-0.981627183
13152,0.7193398,-0.978147601
13153,0.707106781,-0.974370065
13154,0.69465837,-0.970295726
13155,0.68199836,-0.965925826
13156,0.669130606,-0.961261696
13157,0.656059029,-0.956304756
13158,0.64278761,-0.951056516
13159,0.629320391,-0.945518576
13160,0.615661475,-0.939692621
13161,0.601815023,-0.933580426
13162,0.587785252,-0.927183855
13163,0.573576436,-0.920504853
13164,0.559192903,-0.913545458
13165,0.544639035,-0.906307787
13166,0.529919264,-0.898794046
13167,0.515038075,-0.891006524
13168,0.5,-0.882947593
13169,0.48480962,-0.874619707
13170,0.469471563,-0.866025404
13171,0.4539905,-0.857167301
13172,0.438371147,-0.848048096
13173,0.422618262,-0.838670568
13174,0.406736643,-0.829037573
13175,0.390731128,-0.819152044
13176,0.374606593,-0.809016994
13177,0.35836795,-0.79863551
13178,0.342020143,-0.788010754
13179,0.325568154,-0.777145961
13180,0.309016994,-0.766044443
13181,0.292371705,-0.75470958
13182,0.275637356,-0.743144825
13183,0.258819045,-0.731353702
13184,0.241921896,-0.7193398
13185,0.224951054,-0.707106781
13186,0.207911691,-0.69465837
13187,0.190808995,-0.68199836
13188,0.173648178,-0.669130606
13189,0.156434465,-0.656059029
13190,0.139173101,-0.64278761
13191,0.121869343,-0.629320391
13192,0.104528463,-0.615661475
13193,0.087155743,-0.601815023
13194,0.069756474,-0.587785252
13195,0.052335956,-0.573576436
13196,0.034899497,-0.559192903
13197,0.017452406,-0.544639035
13198,-1.96E-15,-0.529919264
13199,-0.017452406,-0.515038075
13200,-0.034899497,-0.5
13201,-0.052335956,-0.48480962
13202,-0.069756474,-0.469471563
13203,-0.087155743,-0.4539905
13204,-0.104528463,-0.438371147
13205,-0.121869343,-0.422618262
13206,-0.139173101,-0.406736643
13207,-0.156434465,-0.390731128
13208,-0.173648178,-0.374606593
13209,-0.190808995,-0.35836795
13210,-0.207911691,-0.342020143
13211,-0.224951054,-0.325568154
13212,-0.241921896,-0.309016994
13213,-0.258819045,-0.292371705
13214,-0.275637356,-0.275637356
13215,-0.292371705,-0.258819045
13216,-0.309016994,-0.241921896
13217,-0.325568154,-0.224951054
13218,-0.342020143,-0.207911691
13219,-0.35836795,-0.190808995
13220,-0.374606593,-0.173648178
13221,-0.390731128,-0.156434465
13222,-0.406736643,-0.139173101
13223,-0.422618262,-0.121869343
13224,-0.438371147,-0.104528463
13225,-0.4539905,-0.087155743
13226,-0.469471563,-0.069756474
13227,-0.48480962,-0.052335956
13228,-0.5,-0.034899497
13229,-0.515038075,-0.017452406
13230,-0.529919264,3.42966E-15
13231,-0.544639035,0.017452406
13232,-0.559192903,0.034899497
13233,-0.573576436,0.052335956
13234,-0.587785252,0.069756474
13235,-0.601815023,0.087155743
13236,-0.615661475,0.104528463
13237,-0.629320391,0.121869343
13238,-0.64278761,0.139173101
13239,-0.656059029,0.156434465
13240,-0.669130606,0.173648178
13241,-0.68199836,0.190808995
13242,-0.69465837,0.207911691
13243,-0.707106781,0.224951054
13244,-0.7193398,0.241921896
13245,-0.731353702,0.258819045
13246,-0.743144825,0.275637356
13247,-0.75470958,0.292371705
13248,-0.766044443,0.309016994
13249,-0.777145961,0.325568154
13250,-0.788010754,0.342020143
13251,-0.79863551,0.35836795
13252,-0.809016994,0.374606593
13253,-0.819152044,0.390731128
13254,-0.829037573,0.406736643
13255,-0.838670568,0.422618262
13256,-0.848048096,0.438371147
13257,-0.857167301,0.4539905
13258,-0.866025404,0.469471563
13259,-0.874619707,0.48480962
13260,-0.882947593,0.5
13261,-0.891006524,0.515038075
13262,-0.898794046,0.529919264
13263,-0.906307787,0.544639035
13264,-0.913545458,0.559192903
13265,-0.920504853,0.573576436
13266,-0.927183855,0.587785252
13267,-0.933580426,0.601815023
13268,-0.939692621,0.615661475
13269,-0.945518576,0.629320391
13270,-0.951056516,0.64278761
13271,-0.956304756,0.656059029
13272,-0.961261696,0.669130606
13273,-0.965925826,0.68199836
13274,-0.970295726,0.69465837
13275,-0.974370065,0.707106781
13276,-0.978147601,0.7193398
13277,-0.981627183,0.731353702
13278,-0.984807753,0.743144825
13279,-0.987688341,0.75470958
13280,-0.990268069,0.766044443
13281,-0.992546152,0.777145961
13282,-0.994521895,0.788010754
13283,-0.996194698,0.79863551
13284,-0.99756405,0.809016994
13285,-0.998629535,0.819152044
13286,-0.999390827,0.829037573
13287,-0.999847695,0.838670568
13288,-1,0.848048096
13289,-0.999847695,0.857167301
13290,-0.999390827,0.866025404
13291,-0.998629535,0.874619707
13292,-0.99756405,0.882947593
13293,-0.996194698,0.891006524
13294,-0.994521895,0.898794046
13295,-0.992546152,0.906307787
13296,-0.990268069,0.913545458
13297,-0.987688341,0.920504853
13298,-0.984807753,0.927183855
13299,-0.981627183,0.933580426
13300,-0.978147601,0.939692621
13301,-0.974370065,0.945518576
13302,-0.970295726,0.951056516
13303,-0.965925826,0.956304756
13304,-0.961261696,0.961261696
13305,-0.956304756,0.965925826
13306,-0.951056516,0.970295726
13307,-0.945518576,0.974370065
13308,-0.939692621,0.978147601
13309,-0.933580426,0.981627183
13310,-0.927183855,0.984807753
13311,-0.920504853,0.987688341
13312,-0.913545458,0.990268069
13313,-0.906307787,0.992546152
13314,-0.898794046,0.994521895
13315,-0.891006524,0.996194698
13316,-0.882947593,0.99756405
13317,-0.874619707,0.998629535
13318,-0.866025404,0.999390827
13319,-0.857167301,0.999847695
13320,-0.848048096,1
13321,-0.838670568,0.999847695
13322,-0.829037573,0.999390827
13323,-0.819152044,0.998629535
13324,-0.809016994,0.99756405
13325,-0.79863551,0.996194698
13326,-0.788010754,0.994521895
13327,-0.777145961,0.992546152
13328,-0.766044443,0.990268069
13329,-0.75470958,0.987688341
13330,-0.743144825,0.984807753
13331,-0.731353702,0.981627183
13332,-0.7193398,0.978147601
13333,-0.707106781,0.974370065
13334,-0.69465837,0.970295726
13335,-0.68199836,0.965925826
13336,-0.669130606,0.961261696
13337,-0.656059029,0.956304756
13338,-0.64278761,0.951056516
13339,-0.629320391,0.945518576
13340,-0.615661475,0.939692621
13341,-0.601815023,0.933580426
13342,-0.587785252,0.927183855
13343,-0.573576436,0.920504853
13344,-0.559192903,0.913545458
13345,-0.544639035,0.906307787
13346,-0.529919264,0.898794046
13347,-0.515038075,0.891006524
13348,-0.5,0.882947593
13349,-0.48480962,0.874619707
13350,-0.469471563,0.866025404
13351,-0.4539905,0.857167301
13352,-0.438371147,0.848048096
13353,-0.422618262,0.838670568
13354,-0.406736643,0.829037573
13355,-0.390731128,0.819152044
13356,-0.374606593,0.809016994
13357,-0.35836795,0.79863551
13358,-0.342020143,0.788010754
13359,-0.325568154,0.777145961
13360,-0.309016994,0.766044443
13361,-0.292371705,0.75470958
13362,-0.275637356,0.743144825
13363,-0.258819045,0.731353702
13364,-0.241921896,0.7193398
13365,-0.224951054,0.707106781
13366,-0.207911691,0.69465837
13367,-0.190808995,0.68199836
13368,-0.173648178,0.669130606
13369,-0.156434465,0.656059029
13370,-0.139173101,0.64278761
13371,-0.121869343,0.629320391
13372,-0.104528463,0.615661475
13373,-0.087155743,0.601815023
13374,-0.069756474,0.587785252
13375,-0.052335956,0.573576436
13376,-0.034899497,0.559192903
13377,-0.017452406,0.544639035
13378,-1.72E-15,0.529919264
13379,0.017452406,0.515038075
13380,0.034899497,0.5
13381,0.052335956,0.48480962
13382,0.069756474,0.469471563
13383,0.087155743,0.4539905
13384,0.104528463,0.438371147
13385,0.121869343,0.422618262
13386,0.139173101,0.406736643
13387,0.156434465,0.390731128
13388,0.173648178,0.374606593
13389,0.190808995,0.35836795
13390,0.207911691,0.342020143
13391,0.224951054,0.325568154
13392,0.241921896,0.309016994
13393,0.258819045,0.292371705
13394,0.275637356,0.275637356
13395,0.292371705,0.258819045
13396,0.309016994,0.241921896
13397,0.325568154,0.224951054
13398,0.342020143,0.207911691
13399,0.35836795,0.190808995
13400,0.374606593,0.173648178
13401,0.390731128,0.156434465
13402,0.406736643,0.139173101
13403,0.422618262,0.121869343
13404,0.438371147,0.104528463
13405,0.4539905,0.087155743
13406,0.469471563,0.069756474
13407,0.48480962,0.052335956
13408,0.5,0.034899497
13409,0.515038075,0.017452406
13410,0.529919264,7.351E-15
13411,0.544639035,-0.017452406
13412,0.559192903,-0.034899497
13413,0.573576436,-0.052335956
13414,0.587785252,-0.069756474
13415,0.601815023,-0.087155743
13416,0.615661475,-0.104528463
13417,0.629320391,-0.121869343
13418,0.64278761,-0.139173101
13419,0.656059029,-0.156434465
13420,0.669130606,-0.173648178
13421,0.68199836,-0.190808995
13422,0.69465837,-0.207911691
13423,0.707106781,-0.224951054
13424,0.7193398,-0.241921896
13425,0.731353702,-0.258819045
13426,0.743144825,-0.275637356
13427,0.75470958,-0.292371705
13428,0.766044443,-0.309016994
13429,0.777145961,-0.325568154
13430,0.788010754,-0.342020143
13431,0.79863551,-0.35836795
13432,0.809016994,-0.374606593
13433,0.819152044,-0.390731128
13434,0.829037573,-0.406736643
13435,0.838670568,-0.422618262
13436,0.848048096,-0.438371147
13437,0.857167301,-0.4539905
13438,0.866025404,-0.469471563
13439,0.874619707,-0.48480962
13440,0.882947593,-0.5
13441,0.891006524,-0.515038075
13442,0.898794046,-0.529919264
13443,0.906307787,-0.544639035
13444,0.913545458,-0.559192903
13445,0.920504853,-0.573576436
13446,0.927183855,-0.587785252
13447,0.933580426,-0.601815023
13448,0.939692621,-0.615661475
13449,0.945518576,-0.629320391
13450,0.951056516,-0.64278761
13451,0.956304756,-0.656059029
13452,0.961261696,-0.669130606
13453,0.965925826,-0.68199836
13454,0.970295726,-0.69465837
13455,0.974370065,-0.707106781
13456,0.978147601,-0.7193398
13457,0.981627183,-0.731353702
13458,0.984807753,-0.743144825
13459,0.987688341,-0.75470958
13460,0.990268069,-0.766044443
13461,0.992546152,-0.777145961
13462,0.994521895,-0.788010754
13463,0.996194698,-0.79863551
13464,0.99756405,-0.809016994
13465,0.998629535,-0.819152044
13466,0.999390827,-0.829037573
13467,0.999847695,-0.838670568
13468,1,-0.848048096
13469,0.999847695,-0.857167301
13470,0.999390827,-0.866025404
13471,0.998629535,-0.874619707
13472,0.99756405,-0.882947593
13473,0.996194698,-0.891006524
13474,0.994521895,-0.898794046
13475,0.992546152,-0.906307787
13476,0.990268069,-0.913545458
13477,0.987688341,-0.920504853
13478,0.984807753,-0.927183855
13479,0.981627183,-0.933580426
13480,0.978147601,-0.939692621
13481,0.974370065,-0.945518576
13482,0.970295726,-0.951056516
13483,0.965925826,-0.956304756
13484,0.961261696,-0.961261696
13485,0.956304756,-0.965925826
13486,0.951056516,-0.970295726
13487,0.945518576,-0.974370065
13488,0.939692621,-0.978147601
13489,0.933580426,-0.981627183
13490,0.927183855,-0.984807753
13491,0.920504853,-0.987688341
13492,0.913545458,-0.990268069
13493,0.906307787,-0.992546152
13494,0.898794046,-0.994521895
13495,0.891006524,-0.996194698
13496,0.882947593,-0.99756405
13497,0.874619707,-0.998629535
13498,0.866025404,-0.999390827
13499,0.857167301,-0.999847695
13500,0.848048096,-1
13501,0.838670568,-0.999847695
13502,0.829037573,-0.999390827
13503,0.819152044,-0.998629535
13504,0.809016994,-0.99756405
13505,0.79863551,-0.996194698
13506,0.788010754,-0.994521895
13507,0.777145961,-0.992546152
13508,0.766044443,-0.990268069
13509,0.75470958,-0.987688341
13510,0.743144825,-0.984807753
13511,0.731353702,-0.981627183
13512,0.7193398,-0.978147601
13513,0.707106781,-0.974370065
13514,0.69465837,-0.970295726
13515,0.68199836,-0.965925826
13516,0.669130606,-0.961261696
13517,0.656059029,-0.956304756
13518,0.64278761,-0.951056516
13519,0.629320391,-0.945518576
13520,0.615661475,-0.939692621
13521,0.601815023,-0.933580426
13522,0.587785252,-0.927183855
13523,0.573576436,-0.920504853
